0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.30
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.94	0.29
0.04	0.95	0.29
0.04	0.95	0.29
0.04	0.95	0.29
